Date,EOD/XLB,EOD/XLE,EOD/XLF,EOD/XLI,EOD/XLK,EOD/XLP,EOD/XLU,EOD/XLV,EOD/XLY,Gold
1999-02-02,14.604043948474587,16.497210656931102,16.821880212596213,18.214818775749613,31.457258377850017,19.027117973818036,16.18854711502192,21.71920291593812,22.591134945278334,289.75
1999-02-03,14.613944995219304,16.882298431135126,16.95074552948704,18.393007220295,31.68513772987857,18.967904951077927,16.26722778143758,22.136497756957965,22.966702009039444,287.55
1999-02-04,15.03969000524264,16.963535757447566,16.554236862130633,18.42270529438591,30.605187757221646,18.87908541696779,16.031185782190608,21.9775282937123,22.82935429443769,287.25
1999-02-05,15.24761198688194,17.44736186461575,16.422715883740914,18.363309146204106,29.86210291365039,18.58302030326729,16.041020865492577,21.71920291593812,22.253657533969275,289.75
1999-02-08,15.175260938246392,17.684337917106284,16.365895245136333,18.42270529438591,30.36740060727884,18.553413791897253,16.041020865492577,21.709267324485246,22.620912363923264,288.85
1999-02-09,14.88127325732698,17.348621842744688,16.137902761406373,18.175221343628444,29.178464857564826,18.22774216682671,16.109866448606276,21.321779257823955,21.91618012266017,287.65
1999-02-10,14.910976397561154,17.397991853680224,16.27668079498114,18.244516849840533,29.38652861376478,18.356037049430267,15.991845448982785,21.37145721508821,21.91618012266017,287.1
1999-02-11,14.762460696390233,17.257507763323186,16.930920096119227,18.492000800598003,30.625003353050214,18.661971000254105,16.060691032096482,21.94772151935375,22.63083817013825,287.5
1999-02-12,14.683252322432413,16.894417742137822,16.683102179021464,18.383107862264712,29.416252007507644,18.513938443403863,15.80497886624558,21.61984700140956,22.233805921539307,287.4
1999-02-16,14.544637668006208,16.775929715892566,16.930920096119227,18.482101442567693,29.28599966594993,18.731052860117558,16.090196282002353,21.83654327679485,22.521654301773548,288.05
1999-02-17,14.39612196683528,16.608071678711767,17.000309112906592,18.482101442567693,28.623628174364963,18.543544954773907,15.972175282378863,21.59997581850385,22.442247852053747,285.35
1999-02-18,14.505033481027287,16.657441689647282,17.168825296533075,18.482101442567693,28.782152940993495,18.7409216972409,16.267227781437573,21.878172379183763,22.462099464483686,285.65
1999-02-19,14.62384604196404,16.55870166777623,17.228301596636552,18.59099438090098,29.03975568676485,18.661971000254105,16.090196282002353,21.937785927900887,22.581209139063372,287.05
1999-02-22,14.871372210582239,16.72655970495703,17.723937430832066,18.87807576377964,30.07016666985033,19.066593322311427,16.611455697006093,22.40475872618501,23.156905899531804,287.2
1999-02-23,14.742658602900775,16.588323674337556,17.951929914562008,18.868176405749352,30.46647858642169,19.027117973818036,16.090196282002353,22.365016360373602,23.03779622495212,286.65
1999-02-24,14.703054415921855,16.51920565902781,17.367079630211297,18.81867961559785,29.6243157637076,18.918560765461187,16.243298672510946,22.09675539114653,22.74994784471791,286.1
1999-02-25,14.703054415921855,16.598197676524652,17.248127030004373,18.442504010446502,29.712035885674208,18.701446348747503,15.883659532661245,21.88810797063662,22.491876883128622,287.1
1999-02-26,14.703054415921855,16.497210656931102,17.5653339638895,18.50190015862828,28.80196853682205,18.75079053436424,15.982010365680823,21.94772151935375,22.69039300742807,286.8
1999-03-01,14.524835574516745,16.321725615285693,17.634722980676877,18.492000800598003,28.673167163936373,18.661971000254105,15.745968366433845,21.907979153542325,22.700318813643044,287.05
1999-03-02,14.39612196683528,16.1538675781049,17.68428656409643,18.33361107211321,27.910266724536537,18.61262681463736,15.509926367186878,21.898043562089477,22.74994784471791,286.4
1999-03-03,14.297111499387984,16.51920565902781,17.515770380469938,18.234617491810226,28.38584102442216,18.61262681463736,15.519761450488815,21.758945281749504,22.63083817013825,286.65
1999-03-04,14.346616733111627,17.111645790254155,17.91227904782637,18.58864217763219,28.673167163936373,18.859347742721084,15.765638533037754,22.146433348410817,23.117202674671912,286.7
1999-03-05,14.82872260450748,17.43748786242865,18.35835129860235,18.99686806014323,29.33698962419337,19.155412856421584,16.041020865492577,22.653148512506363,23.81200910972002,287.9
1999-03-08,14.920877444305887,17.684337917106284,18.239398698395416,19.10576099847652,30.179152446907484,19.244232390531717,15.854154282755387,22.682955286864896,23.92119297808471,288.5
1999-03-09,14.792163836624415,17.496731875551273,18.388089448654085,19.19485522074921,29.86210291365039,19.26397006477843,15.814813949547558,22.504114640713528,23.98074781537455,291.9
1999-03-10,15.000085818263724,18.49400609644896,18.725121815907027,19.16515714665831,29.86210291365039,19.046855648064724,15.755803449735804,22.702826469770606,23.92119297808471,291.5
1999-03-11,15.158502566179376,18.760604155500808,18.814336266062227,19.184955862718894,29.81256392407896,19.244232390531717,15.883659532661252,22.85186034156342,24.17926393967402,293.8
1999-03-12,15.099096285711006,18.681612138003963,18.853987132797872,19.24435201090069,29.545053380393323,19.402133784505306,16.050855948794524,22.732633244129183,24.27852200182375,293.65
1999-03-15,15.128799425945187,18.543376107384475,18.903550716217424,19.19485522074921,30.02062768027892,19.56990401560225,16.100031365304318,22.802182384299144,24.338076839113565,291.25
1999-03-16,15.059492098732084,18.444636085513412,18.635907365751837,19.06616356635533,30.535833171821672,19.6587235497124,16.041020865492577,22.75250442703488,24.217354902741434,286.8
1999-03-17,15.019887911753182,18.918588190494486,18.477303898809268,19.036465492264426,30.337677213535986,19.32318308751851,15.883659532661245,22.641326147996672,24.099857489954246,283.9
1999-03-18,15.336721407584484,19.17306779861369,18.903550716217424,19.076062924385614,30.763712523850174,19.6587235497124,16.119701531908227,22.941280664639105,24.51674135098309,284.35
1999-03-19,15.356523501073944,18.96795820143001,18.546692915596644,19.194855220749204,30.02062768027892,19.57698942617996,15.824649032849507,22.841924750110568,24.179263939674,283.45
1999-03-22,15.406028734797587,19.08644622767529,18.596256499016206,19.056264208325018,30.02062768027892,19.560035178478923,15.883659532661257,22.782311201393433,23.921192978084733,284.5
1999-03-23,15.019887911753173,18.750730153313697,17.961842631245933,18.60089373893127,29.148741463821978,19.007380299571334,15.382070284261427,22.146433348410817,23.186683318176733,285.1
1999-03-24,15.029788958497912,18.651990131442638,17.919554547033442,18.56129630681008,29.713485944936128,18.997511462447978,15.588607033602527,22.25572485439221,23.008018806307216,284.25
1999-03-25,15.079294192221544,18.701360142378174,18.318700431866702,18.759283467416054,30.416939596850266,19.145544019298228,15.539431617092731,22.641326147996672,23.712751047570297,283.75
1999-03-26,14.960481631284797,18.938336194868704,18.160096964924143,18.808780257567545,30.25841483022174,19.076462159434765,15.332894867751632,22.454436683449263,23.55393814813071,282.0
1999-03-29,15.208007799903019,19.471532312972407,18.56651834896446,19.115660356506808,31.406270052538478,19.313314250395173,15.25421420133598,22.732633244129183,24.129634908599147,280.35
1999-03-30,15.178304659668832,19.106194232049507,18.358351298602336,19.105760998476523,31.338364802878637,19.155412856421577,15.008337118787036,22.653148512506363,24.14948652102909,280.05
1999-03-31,14.960481631284797,18.81984816862343,18.140271531556312,18.887975121809944,30.942052886307287,18.731052860117558,14.978831868881153,22.523985823619252,23.792157497290052,279.8
1999-04-01,15.138700472689914,18.800100164249233,18.179922398291946,19.085962282415913,31.43744278202145,18.760659371487588,15.293554534543798,22.523985823619252,23.762380078645158,280.5
1999-04-06,15.04959105198735,19.066698223301078,18.407914882021906,19.40274173938548,32.7948110962783,18.652102163130763,15.332894867751632,23.06050776207334,24.209041358318924,278.35
1999-04-07,15.208007799903019,18.869218179558967,18.913463432901334,19.43243981347636,32.715548712964036,18.63236448888405,15.539431617092731,23.4976737859989,24.417483288833356,280.25
1999-04-08,15.425830828287044,19.066698223301078,19.250495800154305,19.54133275180965,33.032598246221106,19.06659332231143,15.952505115774956,23.73612798086739,24.96340263065686,280.4
1999-04-09,15.346622454329212,19.422162302036885,19.21084493341865,19.551232109839944,32.983059256649675,19.106068670804838,15.834484116151462,23.805677121037363,25.191696173601237,281.6
1999-04-12,15.80207060458674,19.560398332656373,19.547877300671605,20.026401295294285,32.47776156302125,19.431740295875358,16.066302734064358,24.41174819966143,25.40013810411569,282.7
1999-04-13,15.990190492736561,19.54065032828216,19.528051867303788,20.174891665748767,31.97246386939276,19.490953318615478,15.795143782943635,24.16335841334012,25.27110262332104,282.5
1999-04-14,16.772373185570128,19.30367427579162,19.28023395020602,20.620362777112206,31.17984003625007,18.908691928337845,15.56893686699861,23.934839809924465,24.69540586285259,283.85
1999-04-15,17.415941223977473,20.14296446169559,19.091892333211714,21.15492811074834,31.447350579935748,18.444856583540407,15.72629819982992,23.328768731300386,24.654097485670967,281.25
1999-04-16,17.604061112127322,20.774900601670364,19.00995302772846,21.26382104908164,30.605187757221646,18.523807280527198,15.903329699265154,23.11018571933761,24.725183281497532,283.9
1999-04-19,17.79218100027716,21.021750656348,19.00995302772846,21.442009493627005,29.119018070079132,17.744169147782582,16.066302734064358,22.474307866354984,24.179263939674,284.65
1999-04-20,17.574357971893136,20.686034581986398,19.250495800154305,21.310994376822027,29.86210291365039,18.07970960997648,16.237722531531716,22.90153829882768,24.486963932338185,284.55
1999-04-21,17.653566345850955,20.387596389661027,19.547877300671605,21.372713987414922,30.65472674679308,18.652102163130763,16.522939947288496,23.436170018303464,24.903847793367014,283.9
1999-04-22,17.366435990253827,20.73540459292194,19.75604435103373,21.38261334544522,32.071541848535595,18.888954254091143,16.473764530778688,23.914968627018762,24.973328436871853,283.35
1999-04-23,17.630742153003823,20.468806533870087,19.686655334246364,21.55090243196029,32.13098863602132,18.849478905597753,16.463929447476747,24.451490565472852,25.241325204676105,283.7
1999-04-26,17.455545410956386,20.014602433263217,19.38927383372905,21.531103715899693,32.95333586290684,18.721184022994183,16.375413697759118,24.41174819966143,25.09243811145151,283.1
1999-04-27,17.802082047021898,20.65641257542511,19.73357991270803,21.639996654232974,32.13098863602132,18.740921697240893,16.473764530778688,24.441554974020004,25.15199294874137,281.5
1999-04-28,18.742681487771105,21.33771872633539,19.617266317458977,21.90727932105105,31.714861123621407,18.46459425778711,16.404918947665006,23.785805938131663,25.070981629291587,282.8
1999-04-29,18.8812961421973,21.979528868497262,19.686655334246364,21.986474185293442,31.37799599453577,18.316561700936862,16.64096094691197,23.507609377451768,24.486963932338185,283.7
1999-04-30,18.670354925433415,21.61419078757434,19.409099267096863,21.72909087650565,31.13030104667868,18.07970960997648,16.424589114268894,23.328768731300386,24.417483288833356,285.85
1999-05-04,18.970405562899852,22.167134910052265,19.022503316424363,22.253756852111493,30.92223729047872,18.346168212306914,16.522939947288496,23.328768731300386,24.725183281497532,285.6
1999-05-05,19.19812963802861,21.85116684006487,19.141455916631287,22.253756852111493,31.55633635699287,18.523807280527198,16.660631113515894,23.537416151810326,24.51674135098309,285.5
1999-05-06,19.356546385944267,21.79192282694227,18.824248982746145,22.293354284232702,30.763712523850174,18.27708635244348,16.306568114645405,23.636772066338875,23.97082200915957,288.1
1999-05-07,19.40605161966792,21.920284855374632,19.181106783366925,22.72892603756584,31.288825813307213,18.43498774641705,16.513104863986513,23.557287334716026,24.51674135098309,283.4
1999-05-10,19.297140105475897,21.673434800696977,19.121630483263445,22.412146580596275,31.55633635699287,18.14879146983991,16.463929447476747,23.507609377451768,24.486963932338185,280.65
1999-05-11,19.257535918496988,21.74255281600673,19.3397102503095,22.79822154377794,32.031910656878466,18.217873329703373,16.522939947288496,23.885161852660197,24.98325424308683,278.3
1999-05-12,18.610286721684545,21.33771872633539,19.617266317458977,22.57053630908106,32.674468037665896,18.484331932033808,16.57211536379827,24.113680456075844,25.142067142526393,278.0
1999-05-13,18.703077300792184,21.446332750393548,19.795695217769385,22.342851074384185,32.566931744249764,18.573151466143948,16.788487196441338,23.964646584283038,25.01303166173172,278.4
1999-05-14,18.653572067068545,21.288348715399863,19.181106783366925,22.073246545775362,31.714861123621407,18.24747984107342,16.473764530778688,23.537416151810326,24.51674135098309,277.2
1999-05-17,18.623868926834355,21.199482695715922,18.824248982746145,22.01617225938434,32.16071202976416,18.36590588655361,16.817992446347198,23.378446688564658,24.02045104023443,276.1
1999-05-18,18.178321823321568,20.715656588547727,18.863899849481786,21.72909087650565,32.44803816927836,18.119184958469877,16.444259280872824,23.130056902243318,24.179263939674,274.7
1999-05-19,18.35654066472668,21.00200265197379,19.00995302772846,22.073246545775362,32.55702394633551,18.37577472367696,16.788487196441338,23.408253462923234,23.89141555943979,272.85
1999-05-20,18.148618683087374,21.238978704464323,18.75485996595876,22.12506519771763,32.13098863602132,18.42511890929372,16.758981946535467,23.72619238941454,24.099857489954232,274.4
1999-05-21,18.128816589597925,21.574694778825933,18.70529638253921,21.85778253089956,31.764400113192806,18.36590588655361,16.601620613704124,23.45793142018748,23.94104459051465,274.85
1999-05-24,18.05950926238482,21.061246665096427,18.298874998498892,21.66969472832388,31.080762057107247,17.892201704632832,16.76881702983743,22.90153829882768,23.424902667336067,272.2
1999-05-25,17.89119146772445,20.972380645412482,17.82306459767118,21.600399222111772,30.42684739476455,17.71456263641254,16.778652113139373,22.682955286864896,23.186683318176733,272.65
1999-05-26,17.712972626319328,21.574694778825933,18.398002165337985,21.442009493627005,31.060946461278693,17.71456263641254,16.86716786285699,22.702826469770606,23.454680085980968,269.5
1999-05-27,17.30702970978546,20.932884636664067,17.961842631245933,21.095531962566547,30.84297490716445,17.625743102302387,16.581950447100233,22.454436683449263,22.978241387662287,268.25
1999-05-28,16.960493073719967,21.1478926430142,18.239398698395416,21.310994376822027,31.2392868237358,17.892201704632832,16.611455697006093,22.613406146694945,23.305792992756402,271.05
1999-06-01,17.693170532829882,20.9987927925078,17.981668064613746,21.31331783923313,30.535833171821672,17.95141472737293,16.61145569700609,22.682955286864896,23.454680085980968,265.5
1999-06-02,17.673368439340415,21.258726708838545,17.862715464406808,21.600399222111772,30.862790502993025,17.675087287919148,16.61145569700609,22.603470555242065,23.40344499451217,267.05
1999-06-03,17.72287367306407,21.33771872633539,17.852802747722908,21.82808445680867,30.65472674679308,17.84285751901607,16.444259280872824,22.782311201393433,23.94104459051465,263.85
1999-06-04,18.05950926238482,21.673434800696977,18.179922398291946,22.045870333475232,31.56624415490715,18.46459425778711,16.690136363421747,23.328768731300386,24.129634908599147,266.5
1999-06-07,18.10901449610847,21.920284855374632,18.526867482228838,22.2636562101418,32.13098863602132,18.306692863813524,16.837662612951124,23.130056902243318,24.189189745888967,266.35
1999-06-08,17.89119146772445,21.574694778825933,18.19974783165977,22.073246545775362,31.406270052538478,18.05997193572977,16.837662612951124,22.941280664639105,23.83186072214996,263.85
1999-06-09,17.712972626319328,21.624064789761462,18.150184248240226,22.085467765596427,31.87338589024995,17.95141472737293,16.965518695876575,22.951216256091953,23.593641372990614,262.0
1999-06-10,18.01990507540593,21.74255281600673,17.813151880987267,21.82808445680867,31.406270052538478,17.625743102302387,16.827827529649152,22.762440018487734,23.256163961681537,258.35
1999-06-11,17.92725874898761,21.94103337010322,17.842890031039005,21.788487024687466,31.01406434160129,17.4551909975403,16.692973279659626,22.504114640713528,23.13705428710186,259.2
1999-06-14,18.28723333751359,22.05975855524332,17.753675580883804,22.045870333475232,30.823159311335868,17.49744821969885,17.172055445217673,22.641326147996672,23.16683170574678,259.3
1999-06-15,18.44565008542924,22.374488955981487,17.842890031039005,22.12506519771763,31.10057765293581,17.546792405315607,17.191725611821592,22.88166711592197,23.008018806307216,259.65
1999-06-16,18.524858459387072,22.147386905678054,18.3087877151828,22.431945296656874,32.38859138179268,17.675087287919148,17.358922027954875,23.328768731300386,23.6333445978505,258.9
1999-06-17,18.584264739855442,22.167134910052265,18.665645515803572,22.610133741202254,32.7452721067069,17.82311984476938,17.2113957784255,23.44799582873464,23.514234923270816,259.0
1999-06-18,18.633769973579103,22.216504920987802,18.7026808491753,22.778422827717325,33.032598246221106,17.81325100764603,17.27040627823724,23.328768731300386,23.69289943514035,260.5
1999-06-21,18.17832182332158,21.693182805071203,18.804423549378324,22.479129340097717,33.86485327102092,17.615874265179038,17.142550195311788,23.219477225319014,24.109783296169194,259.15
1999-06-22,17.940696701448093,21.46608075476775,18.596256499016192,22.362649790444788,33.151491821192515,17.71456263641253,17.083539695500058,23.179734859507594,23.95097039672964,259.15
1999-06-23,18.036708804433246,21.641632226796336,18.41782759870581,22.431945296656874,33.399186769049585,17.527054731068894,17.024529195688295,23.229412816771852,23.61349298542055,258.7
1999-06-24,17.613962158872052,21.278474713212766,18.120446098188502,22.1943607039297,32.715548712964036,17.467841708328805,16.837662612951124,22.802182384299144,23.563863954345678,260.7
1999-06-25,17.82635483503213,21.110616676031963,18.17000968160805,22.065669049535828,32.75517990462117,17.45797287120546,16.749146863233495,22.831989158657702,23.48445750462591,261.15
1999-06-28,18.059509262384825,20.972380645412482,18.586343782332285,22.105266481657008,33.300108789906766,17.467841708328805,16.926178362668733,23.080378944979053,23.94104459051465,260.0
1999-06-29,17.950597748192827,21.25872670883855,18.645820082435762,22.22405877802059,33.71623630230666,17.78364449627598,16.936013445970687,23.30889754839469,24.33807683911357,260.8
1999-06-30,17.940696701448093,21.574694778825922,19.032416033108262,22.610133741202265,34.23144179384942,18.208004492580017,17.299911528143106,23.60696529198029,24.81451553743229,261.2
1999-07-01,18.11891554285321,21.742552816006718,19.240583083470398,22.620033099232558,34.617845912506446,18.336299375183557,17.240901028331386,23.68645002360312,24.943551018226913,263.0
1999-07-02,18.485254272408163,21.811670831316448,19.240583083470398,22.72892603756584,35.06369681864921,18.405381235047017,17.250736111633323,23.68645002360312,25.072586499021558,262.9
1999-07-06,18.39614485170559,22.226378923174916,19.39918655041296,22.74872475362644,34.865540860363545,18.395512397923667,17.191725611821575,23.636772066338875,25.281028429536015,261.3
1999-07-07,18.287233337513584,22.167134910052276,19.329797533625587,22.590335025141673,35.28166837276344,18.316561700936862,17.349086944652914,23.785805938131663,25.04280908037666,256.2
1999-07-08,18.15851972983212,22.305370940671736,19.260408516838194,22.66952988938405,35.757242672649056,18.16852914408662,17.211395778425494,23.73612798086739,24.834367149862228,256.4
1999-07-09,18.44565008542925,22.29549693848465,19.280233950206014,22.68932860544465,36.133738993391816,18.257348678196767,17.211395778425494,23.843530986515237,24.834367149862228,257.0
1999-07-12,18.326837524492507,22.52259898878808,19.121630483263463,22.49134144483867,36.193185780877535,18.23485682028762,17.142550195311788,23.885161852660197,24.683884957461967,256.05
1999-07-13,18.316936477747774,22.305370940671736,18.923376149585238,22.412146580596264,36.034661014248975,18.29682402669015,17.063869528896145,23.843530986515237,24.49688973855316,254.25
1999-07-14,18.217926010300488,22.344866949420172,18.963027016320893,22.530938876959876,36.48051192039175,18.237611003950068,17.172055445217662,23.885161852660197,24.54651876962801,255.6
1999-07-15,17.940696701448093,22.552220995349373,19.131543199947373,22.67942924741436,36.748022464077415,18.434987746417068,17.427767611068564,23.994453358641586,24.874070374722105,253.75
1999-07-16,18.099113449363752,22.411804681966764,19.240583083470398,22.71902667953553,37.07497979524877,18.405381235047017,17.634304360409676,24.014324541547303,25.02295746794672,254.8
1999-07-19,17.93079565470336,22.315244942858865,19.101805049895642,22.738825395596127,36.629128889106006,18.247479841073407,17.467107944276403,23.914968627018762,24.96340263065686,253.15
1999-07-20,17.901092514469163,21.732678813819614,18.86389984948179,22.71902667953553,35.103328010306356,18.08957844709981,17.545788610692064,23.805677121037363,24.318225226683637,253.0
1999-07-21,17.851587280745527,21.96965486631016,18.645820082435762,22.68932860544465,35.410469745649145,18.16852914408662,17.65397452701359,23.755999163773087,24.08000587752428,252.9
1999-07-22,17.940696701448093,21.643812794135656,18.665645515803565,22.610133741202265,34.31070417716367,17.97115240161963,17.62446927710773,23.378446688564658,23.772305884860113,255.35
1999-07-23,17.940696701448093,21.752426818193825,18.46739118212535,22.49134144483867,34.409782156306505,17.84285751901608,17.516283360786176,23.179734859507594,23.583715566775645,254.9
1999-07-26,17.712972626319345,21.34759272852249,18.52686748222884,22.323052358323604,33.62706612107812,18.00075891298967,17.535953527390106,23.209541633866163,23.712751047570286,253.5
1999-07-27,17.960498794937546,21.34759272852249,18.78459811601049,22.620033099232558,34.45932114587791,18.05997193572978,17.644139443711637,23.636772066338875,23.86004626621323,254.2
1999-07-28,18.059509262384825,21.663560798509863,18.556605632280565,22.49134144483867,34.7848279677243,17.892201704632818,17.604799110503798,23.45793142018748,23.772305884860113,254.0
1999-07-29,17.72287367306407,21.525324767890396,18.279049565131057,22.045870333475218,34.191810602192284,17.625743102302394,17.319581694747026,23.06050776207334,23.405051054906124,254.5
1999-07-30,17.732774719808788,21.979528868497272,17.872628181090732,21.778587666657163,33.83512987727805,17.527054731068894,17.349086944652914,22.90153829882768,22.95838977523235,256.75
1999-08-02,17.792181000277147,21.505576763516196,17.78341373093554,21.837983814838953,33.77568308979237,17.527054731068894,17.61463419380576,22.75250442703488,22.7896510695778,255.35
1999-08-03,17.782279953532438,21.782048824755147,17.555421247205587,21.84788317286925,33.6369739189924,17.66521845079578,17.506448277484218,22.653148512506363,22.5018026893436,255.7
1999-08-04,18.20802496355575,22.07826889036831,17.327428763475652,21.68949344438448,33.23075420450679,17.339546825725247,17.240901028331386,22.325273994562178,22.055141409669805,257.5
1999-08-05,18.33673857123723,22.463354975665435,17.3869050635791,21.808285740748058,33.498264748192426,17.379022174218658,17.398262361162686,22.265660445845047,21.856625285370335,256.25
1999-08-06,18.06941030912956,22.42385896691702,16.940832812803144,21.600399222111786,33.51662993443233,17.092825897641507,17.329416778048994,22.02720625097657,21.687886579715816,255.3
1999-08-09,17.901092514469163,22.96692908720784,16.98048367953878,21.531103715899683,33.121768427449645,17.05335054914811,17.398262361162686,22.047077433882283,21.400038199481585,256.45
1999-08-10,17.831785187256074,22.83856705877545,16.683102179021464,21.34070301210571,32.566931744249764,16.994137526408025,17.083539695500058,21.609911409956702,21.400038199481585,257.0
1999-08-11,18.287233337513584,22.97680308939493,17.00030911290659,21.716877517594067,33.617158323163835,16.81649845818773,16.99502394578243,21.83654327679485,21.866551091585322,256.9
1999-08-12,18.44565008542925,23.026173100330467,17.079610846377896,21.630097296202692,33.191123012849644,17.132301246134922,16.90650819606483,21.83654327679485,22.124622053174626,260.2
1999-08-13,18.435749038684513,22.957055085020727,17.64463569736079,22.006272901354052,34.25125738967797,17.25072729161511,17.122880028707883,22.196111305675068,22.57128333284841,260.7
1999-08-16,18.168420776576845,22.729953034717298,17.575246680573407,22.093052060845604,34.35879187678952,17.3494156628486,16.99502394578243,22.196111305675068,22.878983325512568,259.25
1999-08-17,18.39614485170559,22.89781107189809,18.20966054834369,22.402247222565986,34.508860135449325,17.438235196958747,17.172055445217666,22.474307866354984,22.82935429443769,259.0
1999-08-18,18.07931135587429,22.729953034717298,18.021318931349395,22.184461345899404,34.11254821887799,17.191514268875004,17.073704612198096,22.641326147996672,22.74994784471791,261.5
1999-08-19,18.085862086271643,22.818696251684973,17.78341373093554,21.897379963020743,33.868705752283034,17.295711016932795,16.843124720104427,22.427454455803733,22.561357526633426,258.6
1999-08-20,18.39614485170559,22.957055085020727,18.031231648033305,22.12506519771761,33.874761068935186,17.645480776549082,16.827827529649156,22.474307866354984,22.809502682007746,258.6
1999-08-23,18.415946945195056,23.07554311126598,18.507042048861013,22.600234383171948,34.657477104163576,18.040234261483086,16.916343279366785,22.692890878317762,23.16683170574677,257.5
1999-08-24,18.33673857123723,22.891140075452316,18.61495973804245,22.610133741202265,35.28698649398896,18.075097638568344,16.86716786285698,22.374951951826443,23.146980093316824,254.2
